Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_278.jpg;0;1;0;1.142184;133.6055;114.6766;1.228555;133.6646;-0.0008718766
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_328.jpg;0;1;0;1.172168;133.5729;114.711;1.229394;133.6562;-0.0004743805
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_378.jpg;0;1;0;1.223054;133.5224;114.7643;1.229205;133.6448;-0.000838999
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_428.jpg;0;0.949724;0;1.255086;133.4877;114.801;1.22963;133.6156;-0.0006681784
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_478.jpg;0;0.8018148;0;1.296461;133.4342;114.8576;1.232355;133.5881;-0.0007852798
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_528.jpg;0;0.6504043;0;1.319978;133.3978;114.8961;1.230799;133.5736;-0.0007965678
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_578.jpg;0;0.5017524;0;1.348648;133.3422;114.955;1.233537;133.5738;-0.0004164445
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_628.jpg;0;0.3513873;0;1.361608;133.3048;114.9946;1.229826;133.5686;-0.0003860747
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_679.jpg;0;0.2006447;0;1.373122;133.2485;115.0543;1.206003;133.5604;-0.0003305904
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_728.jpg;0;0.05087419;0;1.375886;133.2111;115.0939;1.172507;133.5549;-0.0002743055
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_778.jpg;0;0;0;1.373246;133.1555;115.1528;1.091758;133.5469;-0.0001963235
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_828.jpg;0;0;0;1.370522;133.1188;115.1918;1.020802;133.5417;-0.0001054044
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_879.jpg;0;0;0;1.366394;133.064;115.2499;0.894958;133.5343;0.0006634897
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_928.jpg;0;0;0;1.363612;133.0277;115.2883;0.8013768;133.5307;0.003916323
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_11_978.jpg;0;0;0;1.359396;132.9734;115.3456;0.6516635;133.5281;0.0138574
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_029.jpg;0;0;0;1.356552;132.9373;115.3837;0.5478511;133.528;0.02325781
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_078.jpg;0;0;0;1.352229;132.8834;115.4405;0.3858773;133.528;0.03622542
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_128.jpg;0;0;0;1.349303;132.8476;115.4782;0.2761663;133.5281;0.04384179
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_178.jpg;0;0;0;1.344854;132.794;115.5346;0.1131026;133.5282;0.05363763
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_228.jpg;0;0;0;1.341853;132.7583;115.5722;0.007502287;133.5282;0.05907179
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_278.jpg;0;0;0;1.337302;132.7049;115.6285;359.8569;133.5283;0.06558832
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_328.jpg;0;0;0;1.33424;132.6693;115.666;359.7632;133.5284;0.06886197
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_378.jpg;0;0;0;1.32952;132.6159;115.7225;359.6454;133.5241;0.06103687
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_428.jpg;0;0;0;1.326134;132.5802;115.7602;359.5846;133.5205;0.04840441
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_478.jpg;0;0;0;1.321219;132.5266;115.8168;359.5117;133.5171;0.02692173
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_529.jpg;0;0;0;1.317977;132.4907;115.8545;359.4729;133.5166;0.01346252
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_578.jpg;0;0;0;1.313179;132.437;115.9112;359.4338;133.5135;359.9867
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_628.jpg;0;0;0;1.309946;132.401;115.949;359.4212;133.5155;359.9763
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_678.jpg;0;0;0;1.30497;132.3472;116.0057;359.4161;133.5168;359.9634
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_728.jpg;0;0;0;1.301899;132.3113;116.0434;359.4179;133.5168;359.9554
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_778.jpg;0;0;0;1.297169;132.2574;116.1;359.4351;133.5199;359.9534
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_828.jpg;0;0;0;1.293988;132.2215;116.1377;359.4517;133.5203;359.9522
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_878.jpg;0;0;0;1.289466;132.1679;116.1942;359.4803;133.5204;359.9513
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_929.jpg;0;0;0.1004066;1.283162;132.1327;116.2315;359.4922;133.4957;359.9473
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_12_979.jpg;0;0;0.2495478;1.250068;132.0813;116.2854;359.4622;133.494;359.9543
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_029.jpg;0;0;0.398769;1.208145;132.0495;116.319;359.3801;133.4952;359.9616
D:/AAAProjects/AAAAUdacity/RoverCiel/cl_data/recording0/IMG/robocam_2018_06_30_19_35_13_078.jpg;0;0;0.5514848;1.107196;132.0061;116.3641;359.1445;133.4921;0.005809376
